sample_id,feature,block,n_finite,mean,median,standard_deviation,q25,q75,iqr,minimum,maximum,mean_minus_median,absolute_mean_minus_median
0,OES_bin_10,OES_bin,100,9.217068949372615,9.30652778857046,0.9848871547546962,8.456164135139275,9.825298293762621,1.3691341586233463,7.022576168866975,11.972202996439249,-0.08945883919784414,0.08945883919784414
0,OES_bin_11,OES_bin,100,8.99051743392817,9.08386074953039,0.9784903927466445,8.372720021550816,9.713134033894853,1.3404140123440378,6.202374948758063,10.782797427269491,-0.09334331560221898,0.09334331560221898
0,OES_bin_12,OES_bin,100,2.4828516784280756,2.527932881948068,1.0744331185045957,1.7761695399411752,3.1975037625664076,1.4213342226252323,0.0,6.058902741307828,-0.04508120351999256,0.04508120351999256
0,OES_bin_13,OES_bin,100,0.6007542144463613,0.4255007807953598,0.712572159920724,0.0,0.8694778523974269,0.8694778523974269,0.0,2.8868734604715827,0.17525343365100154,0.17525343365100154
0,OES_bin_14,OES_bin,100,0.6766956439935248,0.5665796717828331,0.7202826317497903,0.0,1.1026322683549135,1.1026322683549135,0.0,3.0832970401009234,0.11011597221069169,0.11011597221069169
0,OES_bin_15,OES_bin,100,1.7995681507137584,1.7736590574176443,0.9862439282453473,1.0435192220426641,2.4754231299944798,1.4319039079518157,0.0,4.47517426018049,0.025909093296114127,0.025909093296114127
0,OES_bin_16,OES_bin,100,6.557007951015261,6.451664824833236,0.9666376711452435,5.95140859723295,7.188319727005016,1.236911129772066,4.296075133637291,9.759762767360307,0.10534312618202524,0.10534312618202524
0,OES_bin_17,OES_bin,100,6.138257996917219,6.21575543184982,1.081210274814355,5.587905507740619,6.8189703400250865,1.231064832284468,3.2157441931730184,8.384326408260403,-0.0774974349326003,0.0774974349326003
0,OES_bin_18,OES_bin,100,1.250204895926167,0.9845856315564615,0.9585732985126003,0.5065534947650301,1.9567477545871268,1.4501942598220967,0.0,3.6488211374787785,0.2656192643697054,0.2656192643697054
0,OES_bin_19,OES_bin,100,0.49210590812121907,0.3077783472401743,0.616883508194364,0.0,0.8703143708278032,0.8703143708278032,0.0,2.5509546131201954,0.1843275608810448,0.1843275608810448
0,OES_bin_20,OES_bin,100,0.4144406507988371,0.18051161670505975,0.505258092803224,0.0,0.7123876364935822,0.7123876364935822,0.0,1.9592079827561064,0.23392903409377733,0.23392903409377733
0,OES_bin_21,OES_bin,100,0.6384263715962515,0.5008108425734487,0.7293525391778586,0.0,1.060997451467418,1.060997451467418,0.0,3.423941875629413,0.13761552902280283,0.13761552902280283
0,OES_bin_22,OES_bin,100,0.513072567766808,0.1977354030504041,0.6631403130595384,0.0,0.8485736190232774,0.8485736190232774,0.0,2.925428405061214,0.3153371647164039,0.3153371647164039
0,OES_bin_23,OES_bin,100,0.40111155050020136,0.0585545130686224,0.581609344196846,0.0,0.6585457628652702,0.6585457628652702,0.0,2.359763676764855,0.34255703743157895,0.34255703743157895
0,OES_bin_24,OES_bin,100,0.4764104309843933,0.08669169807557059,0.6681899905123023,0.0,0.8328946500525312,0.8328946500525312,0.0,3.09550300072374,0.3897187329088227,0.3897187329088227
0,OES_bin_25,OES_bin,100,0.394203620771723,0.0626132804015512,0.5579902002147202,0.0,0.7463703549912638,0.7463703549912638,0.0,2.5801536527410005,0.33159034037017177,0.33159034037017177
0,OES_bin_26,OES_bin,100,0.5048083696009674,0.0398162889835733,0.7402280852129663,0.0,0.9986312107871301,0.9986312107871301,0.0,2.804404315130689,0.4649920806173941,0.4649920806173941
0,OES_bin_27,OES_bin,100,0.41186561700260016,0.1243534614156451,0.5341726879436863,0.0,0.7133776664352607,0.7133776664352607,0.0,2.068029374647945,0.2875121555869551,0.2875121555869551
0,OES_bin_28,OES_bin,100,0.4145610349146755,0.14811421844450154,0.5330956669459399,0.0,0.7551182705780177,0.7551182705780177,0.0,2.299671769159884,0.266446816470174,0.266446816470174
0,OES_bin_29,OES_bin,100,0.5270297690536019,0.24632688736104658,0.6886196096367612,0.0,0.8783223761599452,0.8783223761599452,0.0,3.5072460183930763,0.2807028816925553,0.2807028816925553
0,OES_bin_30,OES_bin,100,0.3152154679143011,0.0,0.47168748666669885,0.0,0.6423272645772229,0.6423272645772229,0.0,2.214952571793112,0.3152154679143011,0.3152154679143011
0,OES_bin_31,OES_bin,100,0.4989961297998974,0.01666726144165175,0.6856758400602916,0.0,0.8576637770353639,0.8576637770353639,0.0,2.582851733111072,0.4823288683582456,0.4823288683582456
